鸡	137	0.000134
瞪	137	0.000134
吼	137	0.000134
厚	137	0.000134
联	136	0.000133
祖	136	0.000133
杯	136	0.000133
权	136	0.000133
撑	136	0.000133
懒	136	0.000133
傻	136	0.000133
疯	135	0.000133
猪	135	0.000133
哭	135	0.000133
假	135	0.000133
乖	135	0.000133
软	134	0.000132
贵	134	0.000132
泉	134	0.000132
恢	134	0.000132
屋	134	0.000132
威	134	0.000132
劲	134	0.000132
业	134	0.000132
与	134	0.000132
费	133	0.000131
虚	133	0.000131
竹	132	0.000130
碗	132	0.000130
晃	132	0.000130
雅	131	0.000129
窗	131	0.000129
枪	131	0.000129
属	131	0.000129
习	131	0.000129
试	130	0.000128
汗	130	0.000128
布	130	0.000128
逃	129	0.000127
追	129	0.000127
罢	129	0.000127
玲	129	0.000127
巧	129	0.000127
宝	129	0.000127
吹	129	0.000127
汉	128	0.000126
残	128	0.000126
脱	127	0.000125
昏	127	0.000125
戏	127	0.000125
仍	127	0.000125
镇	126	0.000124
资	126	0.000124
端	126	0.000124
油	126	0.000124
须	125	0.000123
短	125	0.000123
漪	125	0.000123
恋	125	0.000123
借	125	0.000123
纵	124	0.000122
啦	124	0.000122
释	123	0.000121
爆	123	0.000121
束	123	0.000121
材	123	0.000121
弱	123	0.000121
幕	123	0.000121
藏	122	0.000120
爪	122	0.000120
怨	122	0.000120
参	122	0.000120
仙	122	0.000120
.	122	0.000120
躲	121	0.000119
德	121	0.000119
建	121	0.000119
塘	121	0.000119
农	121	0.000119
索	120	0.000118
概	120	0.000118
捉	120	0.000118
悠	120	0.000118
唇	120	0.000118
递	119	0.000117
节	119	0.000117
聚	119	0.000117
窝	119	0.000117
族	119	0.000117
敬	119	0.000117
志	119	0.000117
充	119	0.000117
闷	118	0.000116
废	118	0.000116
仔	118	0.000116
郑	117	0.000115
演	117	0.000115
抢	117	0.000115
闲	116	0.000114
画	116	0.000114
润	116	0.000114
故	116	0.000114
挡	115	0.000113
拜	115	0.000113
托	115	0.000113
彻	115	0.000113
团	115	0.000113
超	114	0.000112
讲	114	0.000112
蛋	114	0.000112
盐	114	0.000112
妹	114	0.000112
厨	114	0.000112
剧	114	0.000112
邦	113	0.000111
遍	113	0.000111
舒	113	0.000111
粉	113	0.000111
究	113	0.000111
欲	113	0.000111
术	113	0.000111
仅	113	0.000111
趣	112	0.000110
读	112	0.000110
规	112	0.000110
胆	112	0.000110
绿	112	0.000110
约	112	0.000110
猜	112	0.000110
倍	112	0.000110
补	111	0.000109
胖	111	0.000109
肩	111	0.000109
智	111	0.000109
料	111	0.000109
敌	111	0.000109
惯	111	0.000109
座	111	0.000109
妻	111	0.000109
鸟	110	0.000108
败	110	0.000108
脉	110	0.000108
福	110	0.000108
砸	110	0.000108
牌	110	0.000108
派	110	0.000108
杂	110	0.000108
哎	110	0.000108
驱	109	0.000107
议	109	0.000107
滑	109	0.000107
期	109	0.000107
户	109	0.000107
徒	109	0.000107
尖	109	0.000107
宫	109	0.000107
嘉	109	0.000107
采	108	0.000106
迹	108	0.000106
悦	108	0.000106
巨	108	0.000106
尊	108	0.000106
值	108	0.000106
俊	108	0.000106
丽	108	0.000106
距	107	0.000105
肚	107	0.000105
睁	107	0.000105
支	107	0.000105
号	107	0.000105
凭	107	0.000105
额	106	0.000104
陷	106	0.000104
适	106	0.000104
词	106	0.000104
街	106	0.000104
纪	106	0.000104
累	106	0.000104
泪	106	0.000104
拖	106	0.000104
尾	106	0.000104
鼻	105	0.000103
阁	105	0.000103
谈	105	0.000103
臭	105	0.000103
犯	105	0.000103
泥	105	0.000103
欺	105	0.000103
岂	105	0.000103
墙	105	0.000103
称	104	0.000102
番	104	0.000102
浪	104	0.000102
圆	104	0.000102
脆	103	0.000101
烂	103	0.000101
汤	103	0.000101
宛	103	0.000101
宅	103	0.000101
娃	103	0.000101
估	103	0.000101
蠢	102	0.000100
纷	102	0.000100
盖	102	0.000100
扭	102	0.000100
屁	102	0.000100
义	102	0.000100
配	101	0.000099
货	101	0.000099
政	101	0.000099
室	101	0.000099
含	101	0.000099
卢	101	0.000099
凑	101	0.000099
余	101	0.000099
专	101	0.000099
齐	100	0.000098
谓	100	0.000098
洞	100	0.000098
检	100	0.000098
某	100	0.000098
投	100	0.000098
责	99	0.000097
荡	99	0.000097
船	99	0.000097
稳	99	0.000097
甲	99	0.000097
璃	99	0.000097
镜	98	0.000096
貌	98	0.000096
熊	98	0.000096
测	98	0.000096
斩	98	0.000096
富	98	0.000096
铺	97	0.000095
躯	97	0.000095
赞	97	0.000095
粮	97	0.000095
景	97	0.000095
晕	97	0.000095
擦	97	0.000095
摔	97	0.000095
即	97	0.000095
划	97	0.000095
黎	96	0.000094
霸	96	0.000094
贴	96	0.000094
艺	96	0.000094
聊	96	0.000094
示	96	0.000094
环	96	0.000094
犹	96	0.000094
爽	96	0.000094
枚	96	0.000094
扶	96	0.000094
寻	96	0.000094
镗	95	0.000093
棺	95	0.000093
标	95	0.000093
挂	95	0.000093
恰	95	0.000093
忬	95	0.000093
忘	95	0.000093
寒	95	0.000093
凝	95	0.000093
亡	95	0.000093
扯	94	0.000092
惑	94	0.000092
套	94	0.000092
锦	93	0.000091
粗	93	0.000091
私	93	0.000091
眨	93	0.000091
皇	93	0.000091
炸	93	0.000091
毒	93	0.000091
据	93	0.000091
恩	93	0.000091
园	93	0.000091
伯	93	0.000091
袭	92	0.000090
聪	92	0.000090
缩	92	0.000090
庞	92	0.000090
宜	92	0.000090
邵	91	0.000089
蛇	91	0.000089
营	91	0.000089
盆	91	0.000089
略	91	0.000089
2	91	0.000089
财	90	0.000088
触	90	0.000088
烟	90	0.000088
波	90	0.000088
曲	90	0.000088
川	90	0.000088
妙	90	0.000088
壮	90	0.000088
墨	90	0.000088
土	90	0.000088
咔	90	0.000088
颗	89	0.000087
源	89	0.000087
朵	89	0.000087
舍	88	0.000086
眯	88	0.000086
插	88	0.000086
岳	88	0.000086
冰	88	0.000086
鸣	87	0.000085
辰	87	0.000085
荆	87	0.000085
绍	87	0.000085
磨	87	0.000085
省	87	0.000085
毁	87	0.000085
欣	87	0.000085
染	87	0.000085
怖	87	0.000085
峰	87	0.000085
堡	87	0.000085
侧	87	0.000085
介	87	0.000085
防	86	0.000084
申	86	0.000084
揉	86	0.000084
控	86	0.000084
捧	86	0.000084
拒	86	0.000084
抹	86	0.000084
刷	86	0.000084
饱	85	0.000083
迎	85	0.000083
豆	85	0.000083
缺	85	0.000083
纯	85	0.000083
移	85	0.000083
搭	85	0.000083
扎	85	0.000083
惹	85	0.000083
封	85	0.000083
奔	85	0.000083
奋	85	0.000083
嘿	85	0.000083
躺	84	0.000082
蹭	84	0.000082
赚	84	0.000082
职	84	0.000082
翼	84	0.000082
殊	84	0.000082
森	84	0.000082
拦	84	0.000082
愤	84	0.000082
帝	84	0.000082
希	84	0.000082
隆	83	0.000081
扬	83	0.000081
屈	83	0.000081
寸	83	0.000081
堆	83	0.000081
卷	83	0.000081
元	83	0.000081
侄	83	0.000081
颜	82	0.000080
衙	82	0.000080
肤	82	0.000080
洋	82	0.000080
握	82	0.000080
拼	82	0.000080
吐	82	0.000080
叨	82	0.000080
丁	82	0.000080
隔	81	0.000080
队	81	0.000080
迟	81	0.000080
甩	81	0.000080
漫	81	0.000080
抖	81	0.000080
弹	81	0.000080
厅	81	0.000080
匆	81	0.000080
凌	81	0.000080
俗	81	0.000080
饿	80	0.000079
颤	80	0.000079
阶	80	0.000079
锁	80	0.000079
盛	80	0.000079
独	80	0.000079
搬	80	0.000079
扇	80	0.000079
悉	80	0.000079
怜	80	0.000079
增	80	0.000079
喷	80	0.000079
喘	80	0.000079
占	80	0.000079
铜	79	0.000078
缝	79	0.000078
桃	79	0.000078
愧	79	0.000078
尹	79	0.000078
垂	79	0.000078
呆	79	0.000078
讶	78	0.000077
舞	78	0.000077
膀	78	0.000077
耗	78	0.000077
程	78	0.000077
砰	78	0.000077
涛	78	0.000077
春	78	0.000077
奴	78	0.000077
壁	78	0.000077
闺	77	0.000076
轮	77	0.000076
苏	77	0.000076
痕	77	0.000076
敲	77	0.000076
弃	77	0.000076
哦	77	0.000076
厄	77	0.000076
努	77	0.000076
亏	77	0.000076
郎	76	0.000075
设	76	0.000075
聂	76	0.000075
碰	76	0.000075
湿	76	0.000075
治	76	0.000075
昱	76	0.000075
挤	76	0.000075
咳	76	0.000075
3	76	0.000075
糖	75	0.000074
涨	75	0.000074
椅	75	0.000074
撕	75	0.000074
搂	75	0.000074
忽	75	0.000074
串	75	0.000074
验	74	0.000073
靖	74	0.000073
统	74	0.000073
狞	74	0.000073
牵	74	0.000073
灭	74	0.000073
漕	74	0.000073
棠	74	0.000073
抗	74	0.000073
惧	74	0.000073
察	74	0.000073
塞	74	0.000073
啥	74	0.000073
5	74	0.000073
绪	73	0.000072
督	73	0.000072
甜	73	0.000072
泡	73	0.000072
昆	73	0.000072
广	73	0.000072
奈	73	0.000072
厌	73	0.000072
乡	73	0.000072
遭	72	0.000071
蹦	72	0.000071
积	72	0.000071
玄	72	0.000071
掩	72	0.000071
【	72	0.000071
】	72	0.000071
雍	71	0.000070
鉴	71	0.000070
豪	71	0.000070
芒	71	0.000070
维	71	0.000070
绕	71	0.000070
纹	71	0.000070
滴	71	0.000070
忆	71	0.000070
嫁	71	0.000070
婴	71	0.000070
坚	71	0.000070
善	71	0.000070
豫	70	0.000069
警	70	0.000069
脖	70	0.000069
脏	70	0.000069
羞	70	0.000069
绳	70	0.000069
殿	70	0.000069
伴	70	0.000069
优	70	0.000069
鼓	69	0.000068
遮	69	0.000068
迫	69	0.000068
芳	69	0.000068
曾	69	0.000068
抵	69	0.000068
抄	69	0.000068
悍	69	0.000068
娱	69	0.000068
喊	69	0.000068
唱	69	0.000068
0	69	0.000068
降	68	0.000067
逸	68	0.000067
途	68	0.000067
脾	68	0.000067
缘	68	0.000067
瘦	68	0.000067
曹	68	0.000067
捏	68	0.000067
挣	68	0.000067
吏	68	0.000067
鼎	67	0.000066
谜	67	0.000066
灰	67	0.000066
拾	67	0.000066
4	67	0.000066
针	66	0.000065
趁	66	0.000065
获	66	0.000065
素	66	0.000065
穷	66	0.000065
稍	66	0.000065
眸	66	0.000065
燃	66	0.000065
择	66	0.000065
图	66	0.000065
劈	66	0.000065
仰	66	0.000065
码	65	0.000064
监	65	0.000064
琛	65	0.000064
